Date,Close,High,Low,Open,Volume,Retorno_Diario,SMA_10,SMA_30,RSI_14,Media_Bollinger_20,Desvio_Bollinger_20,Bollinger_Superior,Bollinger_Inferior,Preco_Amanha,Alvo_IA
2020-03-09,4.471683502197266,5.079052465613172,4.293373542811164,4.962036421914643,254813800,-0.2969775462073948,6.954930925369263,7.733923244476318,16.390134999620386,7.606320071220398,0.9525909073551714,9.511501885930741,5.701138256510055,4.892384052276611,1
2020-03-10,4.892384052276611,5.196068535516081,4.560839036296756,5.196068535516081,170478000,0.09408102113502093,6.632301139831543,7.624893999099731,22.35237504661667,7.447930574417114,1.1215327853015977,9.69099614502031,5.204865003813919,4.415961742401123,0
2020-03-11,4.415961742401123,4.772581647994526,4.179143504214518,4.652779980587728,132482400,-0.09738039875544746,6.343661689758301,7.511778513590495,19.329211204076856,7.262933850288391,1.296981538456525,9.856896927201442,4.6689707733753405,3.5104806423187256,0
2020-03-12,3.5104806423187256,3.861528493988368,3.086993973926057,3.805806633858487,151535900,-0.20504731537598275,5.989827418327332,7.361329388618469,14.2572610363096,7.0277874112129215,1.5223369399631794,10.07246129113928,3.9831135312865626,4.290587425231934,1
2020-03-13,4.290587425231934,4.290587425231934,3.538341612457868,4.207004763803661,174972600,0.22222221467597536,5.712889456748963,7.236419447263082,23.387095505009157,6.8225913643836975,1.6028743042701636,10.028339972924025,3.6168427558433702,3.6469998359680176,0
2020-03-16,3.6469998359680176,3.928395605725247,3.496550657255718,3.596850021162975,126432800,-0.14999987775080148,5.338438200950622,7.089220690727234,22.145089025663054,6.590927493572235,1.7122021077444967,10.015331709061229,3.166523278083242,3.621924638748169,0
2020-03-17,3.621924638748169,3.855956734841269,3.621924638748169,3.7890904975869,149228500,-0.006875568507721863,4.974852609634399,6.945736757914225,24.56680687727858,6.362189102172851,1.7901948859866745,9.9425788741462,2.7817993301995023,3.1455020904541016,0
2020-03-18,3.1455020904541016,3.41853961206159,3.02848604772272,3.284806877924527,162515200,-0.13153850392059274,4.540221548080444,6.78887955347697,23.83264094417069,6.1104652881622314,1.873170360678336,9.856806009518904,2.3641245668055593,3.401823043823242,1
2020-03-19,3.401823043823242,3.641427191294541,3.02291410383781,3.0842080212380085,157065200,0.08148808870514435,4.175800228118897,6.6363872528076175,26.25678196216748,5.866124677658081,1.8927124580969135,9.651549593851907,2.080699761464254,3.3433151245117188,0
2020-03-20,3.3433151245117188,3.761229515075683,3.295951472324911,3.6525716778760393,149029900,-0.0171989896469652,3.874066209793091,6.484173552195231,22.759656943322284,5.60771427154541,1.8651338913972806,9.337982054339971,1.8774464887508486,3.2040107250213623,0
2020-03-23,3.2040107250213623,3.393465357264928,3.1427165324067654,3.373962502608601,107092400,-0.041666547813288046,3.7472989320755006,6.3199796915054325,22.74260100616334,5.351114928722382,1.8225655816586273,8.996246092039636,1.705983765405127,3.6915769577026367,1
2020-03-24,3.6915769577026367,3.7723737257714127,3.421325589043848,3.5021223571126234,114259200,0.15217372054147038,3.627218222618103,6.17435979048411,25.28984928021663,5.129759681224823,1.7355089814924296,8.600777644209682,1.658741718239964,3.989689588546753,1
2020-03-25,3.989689588546753,4.120636181559376,3.5745613273418453,3.6887912266006473,158286200,0.0807548194876695,3.584591007232666,6.036819569269816,29.737718916234286,4.964126348495483,1.6742434748606798,8.312613298216842,1.6156393987741238,4.009191513061523,1
2020-03-26,4.009191513061523,4.232078940105062,3.847597995603573,4.011977406622489,130618400,0.004888080659396277,3.634462094306946,5.8966789722442625,32.90113603250289,4.812144756317139,1.6118427487317488,8.035830253780636,1.588459258853641,3.70550799369812,0
2020-03-27,3.70550799369812,3.8141655752887127,3.691577459578012,3.7055079936981197,101405900,-0.07574682286292245,3.5759541511535646,5.740378959973653,42.75935181634934,4.644421803951263,1.5384890744515598,7.721399952854383,1.5674436550481436,3.727796792984009,1
2020-03-30,3.727796792984009,3.8280961617551914,3.574561446973125,3.6637164414363985,110947200,0.006015045527845153,3.5840338468551636,5.588629611333212,38.0979522591047,4.461236023902893,1.4066492121116885,7.27453444812627,1.6479375996795165,3.8977484703063965,1
2020-03-31,3.8977484703063965,4.050983812492088,3.7890908899423956,3.7890908899423956,156116500,0.045590381332547336,3.6116162300109864,5.445331478118897,44.34994222108599,4.293234419822693,1.246615296654637,6.786465013131967,1.8000038265134188,3.984116792678833,1
2020-04-01,3.984116792678833,4.053769183230201,3.7110792835520208,3.7472985585230663,114455000,0.022158516135764694,3.6954777002334596,5.305469425519307,56.28698547660641,4.1178496241569515,0.9940983320748417,6.106046288306635,2.1296529600072684,4.321234703063965,1
2020-04-02,4.321234703063965,4.6109883935200955,4.181929911339423,4.290587478834771,234951200,0.08461546885488302,3.7874188661575316,5.173222740491231,50.46102635061328,3.981609547138214,0.7208277341510512,5.423265015440316,2.5399540788361117,4.273871898651123,0
2020-04-03,4.273871898651123,4.558053857561469,4.159641989337188,4.5413368966332985,142898700,-0.0109604795081506,3.8804745435714723,5.031967695554098,61.49133937153168,3.8772703766822816,0.46340190157082245,4.804074179823926,2.950466573540637,4.393673419952393,1
2020-04-06,4.393673419952393,4.485614564612272,4.229293717165695,4.471683766084637,123934200,0.02803114462534073,3.999440813064575,4.90055689016978,63.6722837218118,3.873369872570038,0.4584370464660148,4.790243965502068,2.9564957796380082,4.569196701049805,1
2020-04-07,4.569196701049805,4.755865128459181,4.552480276158006,4.627704985279449,140498900,0.03994909596610707,4.087202787399292,4.782240716616313,78.2320911312394,3.8572105050086973,0.42511227987232514,4.707435064753348,3.006985945264047,4.8255181312561035,1
2020-04-08,4.8255181312561035,4.884026422911456,4.569197280959547,4.5970583469189705,116151600,0.056097700969495845,4.170785641670227,4.699679446220398,78.2320952478797,3.8776883244514466,0.46173120749068997,4.801150739432827,2.9542259094700665,4.68621301651001,0
2020-04-09,4.68621301651001,5.207213161141212,4.597058036582993,4.998255977660167,185771300,-0.028868426344474618,4.238487792015076,4.620925768216451,75.80303113126485,3.9364749431610107,0.486689775638523,4.909854494438057,2.9630953918839644,4.716861724853516,1
2020-04-13,4.716861724853516,4.76143922884859,4.549695819169105,4.686214491579741,93724000,0.00654018676392365,4.339623165130615,4.542822257677714,80.33523782284601,3.95778865814209,0.5117047980533977,4.981198254248886,2.9343790620352945,4.66113805770874,0
2020-04-14,4.66113805770874,4.819945430280395,4.627705206328177,4.741935089455353,91017200,-0.011813716491022586,4.432957291603088,4.451809779802958,73.51350289962292,4.008495569229126,0.5292338591581507,5.066963287545427,2.9500278509128246,4.563624382019043,0
2020-04-15,4.563624382019043,4.588699285058068,4.418747548253141,4.468897620033974,86749600,-0.020920572289942374,4.499544882774353,4.362004574139913,65.41913334068536,4.05558055639267,0.5348916304449935,5.125363817282657,2.9857972955026826,4.37974214553833,0
2020-04-16,4.37974214553833,4.669496063280907,4.326806182907827,4.64442116158254,115633300,-0.040293026131865695,4.539107418060302,4.258268888791402,59.14717284952681,4.117292559146881,0.49400311985567125,5.1052987988582235,3.129286319435538,4.4939727783203125,1
2020-04-17,4.4939727783203125,4.4939727783203125,4.3351656512477295,4.388101360271924,116733000,0.026081588592686833,4.5563812255859375,4.173200106620788,71.47188722530227,4.171900045871735,0.4705592626778548,5.113018571227444,3.2307815205160253,4.443822383880615,0
2020-04-20,4.443822383880615,4.549694047493353,4.2738706496538095,4.312875817609232,133739400,-0.011159478909536613,4.573376274108886,4.1093056758244835,69.20771125286646,4.226925408840179,0.43127273998037696,5.089470888800933,3.3643799288794254,4.6667094230651855,1
2020-04-22,4.6667094230651855,4.666709423065185,4.396458116407329,4.415960963330839,114967100,0.05015660391672361,4.600679874420166,4.115806539853414,70.05807107401944,4.300060343742371,0.36806810750516306,5.036196558752697,3.5639241287320447,4.7224321365356445,1
2020-04-23,4.7224321365356445,4.856164594455967,4.630491005289729,4.79208452479484,94759000,0.011940472058330709,4.61600341796875,4.110141475995381,69.57159405240984,4.351603102684021,0.35011436355334385,5.051831829790709,3.6513743755773334,4.443822383880615,0
2020-04-24,4.443822383880615,4.677854720127048,4.257153959313786,4.6499936581279355,161188800,-0.05899708976218687,4.577833843231201,4.1110701640446985,53.35363630355612,4.3743097424507145,0.3399870321118486,5.054283806674412,3.6943356782270174,4.583127498626709,1
2020-04-27,4.583127498626709,4.605416242287517,4.396458805487569,4.496758151961206,85944900,0.03134803840302092,4.5675252914428714,4.146825059254964,58.05510328509287,4.403006541728973,0.33166691171192464,5.066340365152822,3.739672718305124,4.806014537811279,1
2020-04-28,4.806014537811279,4.806014537811279,4.633276390170067,4.747506789816923,91613600,0.04863208349568193,4.5764405727386475,4.164005963007609,60.19278475545417,4.458031868934631,0.29959721679240225,5.057226302519435,3.8588374353498267,5.070694446563721,1
2020-04-29,5.070694446563721,5.148704786987244,4.884026011198651,4.959250192120536,94528400,0.05507264005759338,4.617396211624145,4.211462450027466,61.87332446094242,4.525176751613617,0.27695285712880285,5.079082465871222,3.971271037356011,5.028903007507324,0
2020-04-30,5.028903007507324,5.131988792097312,4.931390073793916,5.009400420764643,80263900,-0.008241758500104002,4.663924074172973,4.258361728986104,55.359744417879114,4.581734478473663,0.25684863243648737,5.095431743346638,4.068037213600689,4.842234134674072,0
2020-05-04,4.842234134674072,4.909100899689482,4.786512539035347,4.856164932137943,60268400,-0.03711920324464124,4.710173273086548,4.314919463793436,54.01144188813905,4.624640345573425,0.2209248602412256,5.066490066055876,4.182790625090974,4.998256683349609,1
2020-05-05,4.998256683349609,5.1487056003665,4.978754095162761,4.987112043582454,75043400,0.0322211905364711,4.760601663589478,4.3681339184443155,56.79673326172068,4.658491444587708,0.2238378559578939,5.106167156503496,4.21081573267192,4.814373970031738,0
2020-05-06,4.814373970031738,5.031689112999616,4.814373970031738,4.97875367281318,67937500,-0.036789369767748936,4.79765682220459,4.417169213294983,53.48543205956014,4.6855165481567385,0.2069482991118819,5.099413146380503,4.271619949932974,4.858952045440674,1
2020-05-07,4.858952045440674,4.978754270119154,4.833877136489099,4.945320881048491,81265100,0.009259371142836592,4.816881084442139,4.472333923975627,56.8831368792317,4.7087804794311525,0.1983892534589423,5.105558986349037,4.312001972513268,5.1487040519714355,1
2020-05-08,5.1487040519714355,5.176565111604858,4.934174583621248,4.942533060932928,83232700,0.05963261292167843,4.859508275985718,4.52090482711792,67.07917442866525,4.737755846977234,0.2182544750699,5.174264797117034,4.301246896837434,5.056763648986816,0
2020-05-11,5.056763648986816,5.274079307461368,5.045619542386002,5.0985549786996485,65061500,-0.017856998976162775,4.920802402496338,4.556473962465922,62.62498134823559,4.7493181228637695,0.22900877213724083,5.207335667138251,4.291300578589288,5.053978443145752,0
2020-05-12,5.053978443145752,5.246219233786365,5.051192283118417,5.162636558589067,71837200,-0.0005507882183939383,4.967887496948242,4.591300193468729,63.98470016641445,4.767706394195557,0.23825333956407999,5.244213073323716,4.291199715067397,4.900743007659912,0
2020-05-13,4.900743007659912,5.112486371798805,4.881240420282296,5.087411464768827,87222300,-0.03031976436180872,4.977360343933105,4.63114136060079,55.5409318527224,4.776900458335876,0.23973135910941906,5.256363176554714,4.297437740117038,4.847806453704834,0
2020-05-14,4.847806453704834,4.867309038748849,4.65835185943911,4.847806453704834,119653200,-0.010801740444732144,4.955071544647216,4.66847501595815,52.97225825442049,4.786233878135681,0.23861837386192217,5.263470625859525,4.308997130411837,4.7781548500061035,0
2020-05-15,4.7781548500061035,5.0679091082609276,4.7781548500061035,5.012186972010177,133733100,-0.014367653569482108,4.929996728897095,4.697821895281474,58.797681365740516,4.796960401535034,0.23283662166681898,5.262633644868672,4.331287158201396,5.165421962738037,1
2020-05-18,5.165421962738037,5.165421962738037,4.9926837861606,5.042833596502618,116999500,0.08104951071885802,4.962315511703491,4.737198734283448,63.55384239677012,4.836244392395019,0.22488279585791793,5.286009984110855,4.386478800679184,5.2044267654418945,1
2020-05-19,5.2044267654418945,5.274079156775099,5.129202055264697,5.157063118079093,80131600,0.007551135799790831,4.98293251991272,4.766638469696045,60.141861800361355,4.8717670917510985,0.224082259827065,5.319931611405228,4.423602572096969,5.377165794372559,1
2020-05-20,5.377165794372559,5.416171505001545,5.31029954510164,5.318658025537647,74595100,0.03319078867199643,5.039211702346802,4.803414932886759,58.18454790811681,4.918434262275696,0.22743177157771108,5.373297805431118,4.463570719120273,5.346517086029053,0
2020-05-21,5.346517086029053,5.5081105938815655,5.313083708257096,5.432885892448798,81327000,-0.005699788609006773,5.087968206405639,4.835176388422648,58.53290651053183,4.952424645423889,0.23836742868746702,5.429159502798823,4.475689788048955,5.201642036437988,0
2020-05-22,5.201642036437988,5.265722126548812,5.112487036039328,5.2378610560728,71259400,-0.027097089050671208,5.093262004852295,4.856257899602254,59.87753799788142,4.976385140419007,0.238116760120276,5.452618660659558,4.500151620178455,5.427314758300781,1
2020-05-25,5.427314758300781,5.449603504542864,5.366020838986458,5.427314758300781,38033000,0.04338490043757992,5.130317115783692,4.87631778717041,61.356935384327194,5.025559759140014,0.22344713323377643,5.4724540256075676,4.578665492672461,5.480248928070068,1
2020-05-26,5.480248928070068,5.597264940219109,5.385521654834871,5.566617724935529,68716900,0.009753289080631777,5.172944164276123,4.902785650889078,68.93819818928706,5.070415830612182,0.21997588359427198,5.510367597800726,4.630464063423639,5.552688121795654,1
2020-05-27,5.552688121795654,5.552688121795654,5.33537249302448,5.516468584631034,74790800,0.013218230535943176,5.238138675689697,4.93064653078715,69.42278593728024,5.107749509811401,0.23555096052224547,5.5788514308558925,4.63664758876691,5.508110523223877,0
2020-05-28,5.508110523223877,5.594479328535689,5.418955558849683,5.485821782130329,65023000,-0.008028111356875867,5.304169082641602,4.9588789463043215,61.663682073076906,5.129620313644409,0.25168381032332,5.632987934291049,4.626252692997769,5.666918754577637,1
2020-05-29,5.666918754577637,5.666918754577637,5.3771645437238105,5.446816936939951,128832600,0.028831707476488777,5.393045473098755,4.995655425389608,68.97749546840006,5.161521100997925,0.2773694573362126,5.7162600156703505,4.6067821863255,5.664133071899414,0
2020-06-01,5.664133071899414,5.728213151515323,5.572191926370525,5.613983259537178,86579500,-0.0004915691928656374,5.442916584014893,5.03846845626831,68.97747500838133,5.202616047859192,0.2882470828514735,5.779110213562139,4.626121882156245,5.962245464324951,1
2020-06-02,5.962245464324951,5.962245464324951,5.7393579920047415,5.781149326639075,77235100,0.05263160110141407,5.518698453903198,5.087410879135132,80.28619155745021,5.250815486907959,0.32986852378360604,5.910552534475171,4.591078439340746,5.981746673583984,1
2020-06-03,5.981746673583984,6.104335020819619,5.965030249862703,6.090404756286139,86219700,0.0032707826901321457,5.579156541824341,5.138675022125244,82.98221844255394,5.309184122085571,0.35117043899334527,6.011525000072262,4.60684324409888,5.970602989196777,0
2020-06-04,5.970602989196777,6.068116442022929,5.861945430239231,5.959458351659816,107401400,-0.0018629482315623003,5.641565132141113,5.182138140996297,85.90609011230623,5.364766669273377,0.3639021319506114,6.092570933174599,4.636962405372154,6.157272815704346,1
2020-06-05,6.157272815704346,6.41637985184978,6.146128175635185,6.2102087932214864,114137700,0.031264819792126364,5.737128210067749,5.229966163635254,83.96953538032804,5.415195107460022,0.4004335059527374,6.216062119365497,4.614328095554547,6.277072906494141,1
2020-06-08,6.277072906494141,6.293789329512018,6.132195823257846,6.282644693229762,82444400,0.019456680640208113,5.822104024887085,5.291074514389038,84.81017900137854,5.476210570335388,0.4344685414660552,6.345147653267498,4.607273487403278,6.051398754119873,0
2020-06-09,6.051398754119873,6.140554249420213,6.029110013146164,6.137768090372812,96488300,-0.03595213178753898,5.879219007492066,5.340016889572143,71.1538305553261,5.526081585884095,0.44065229583367066,6.407386177551436,4.644776994216754,5.962245464324951,0
2020-06-10,5.962245464324951,6.101550267376496,5.850801728164846,6.098764107546787,102551100,-0.014732674777748755,5.9201747417449955,5.378557920455933,68.63418530990185,5.579156708717346,0.42501799892611647,6.429192706569579,4.729120710865113,5.739357948303223,0
2020-06-12,5.739357948303223,5.898165337547862,5.600053146312395,5.744930267920211,116746700,-0.0373831499148054,5.94329948425293,5.400846703847249,65.53948723726086,5.6237342834472654,0.38954857322249853,6.402831429892262,4.844637137002269,5.767218589782715,1
2020-06-15,5.767218589782715,5.875876157274755,5.444031515504064,5.519255699164765,99931000,0.004854313275185929,5.953329467773438,5.425457223256429,61.09094999780188,5.673187470436096,0.3355972320421615,6.344381934520419,5.001993006351773,5.953887939453125,1
2020-06-16,5.953887939453125,6.104336861111999,5.898165801709431,6.0068233857633775,94510600,0.032367309607635786,5.982304954528809,5.462512350082397,64.21414928481315,5.71261076927185,0.31869532997499095,6.350001429221832,5.075220109321869,5.973389625549316,1
2020-06-17,5.973389625549316,6.0876195123964685,5.892592591171491,5.984533732570556,63268700,0.0032754540049309,5.983419370651245,5.4950167814890545,63.039789056232564,5.751058912277221,0.2999962271456629,6.351051366568547,5.151066457985896,6.0179667472839355,1
2020-06-18,6.0179667472839355,6.065330394881385,5.8730896450557895,5.900950708008214,56893300,0.00746261746328325,5.987041378021241,5.535136540730794,65.80317522171114,5.783098959922791,0.2920769027643511,6.367252765451493,5.198945154394089,5.981746673583984,0
2020-06-19,5.981746673583984,6.190703830019358,5.912094288105527,6.129409922104306,91139800,-0.00601865633709231,5.988155746459961,5.572563028335571,60.56074934073665,5.814860439300537,0.27621032942353557,6.367281098147608,5.262439780453466,5.836871147155762,0
2020-06-22,5.836871147155762,6.017967275122169,5.822940348754886,6.017967275122169,45419000,-0.024219602456253764,5.956115579605102,5.595501931508382,55.29012457042289,5.846621894836426,0.235508703160306,6.317639301157038,5.3756044885158145,6.031896591186523,1
2020-06-23,6.031896591186523,6.148912622278145,5.889805658332016,5.912094400853966,78950900,0.03341266906770679,5.931597948074341,5.628006362915039,52.27683592188547,5.876850986480713,0.21692284764111303,6.3106966817629395,5.443005291198487,5.850801944732666,0
2020-06-24,5.850801944732666,6.006823181131949,5.770004900897351,5.987320593007748,65162400,-0.03002283671747008,5.9115382671356205,5.65456714630127,46.12853697115016,5.895378637313843,0.19609004345190184,6.2875587242176465,5.503198550410039,5.981746673583984,1
2020-06-25,5.981746673583984,5.981746673583984,5.775575676336413,5.825725478905786,47263500,0.022380646292292417,5.913488388061523,5.690600601832072,50.30767436391472,5.9168315649032595,0.1793838700573529,6.275599305017965,5.558063824788554,5.806223392486572,0
2020-06-26,5.806223392486572,5.9817471850828845,5.7895069673358694,5.909308634222408,55499300,-0.029343148527593343,5.920174932479858,5.722547833124796,40.24758439776513,5.931737208366394,0.1542606471035292,6.240258502573453,5.623215914159336,6.034683704376221,1
2020-06-29,6.034683704376221,6.034683704376221,5.831298830287128,5.8786624820591,59809600,0.03934748914161368,5.946921443939209,5.764432128270467,43.649638542546185,5.950125455856323,0.14250340943470882,6.235132274725741,5.6651186369869055,6.004037380218506,0
2020-06-30,6.004037380218506,6.073689788487424,5.875877204078432,5.945529612347351,65010600,-0.00507836461014366,5.951936388015747,5.792385975519816,48.61794469364945,5.967120671272278,0.12590207499569156,6.218924821263661,5.715316521280895,6.048614025115967,1
2020-07-01,6.048614025115967,6.199063460812638,5.995678584916585,6.0597586639404435,78983900,0.00742444493172667,5.959458827972412,5.8205255508422855,52.58764631888189,5.971439099311828,0.1272005751268553,6.225840249565539,5.717037949058118,6.146127700805664,1
2020-07-02,6.146127700805664,6.187919035024983,6.090406098981788,6.157272340013828,56345900,0.016121656181860233,5.972274923324585,5.846157614390055,63.17695268683792,5.979658150672913,0.13307665880165426,6.245811468276221,5.713504833069605,6.123838901519775,0
2020-07-03,6.123838901519775,6.179561034273635,6.073689088322431,6.115480953590646,24060000,-0.0036264783894690567,5.986484146118164,5.87206834157308,61.59425923631848,5.9873199462890625,0.13688461832825327,6.261089182945569,5.713550709632556,6.271502494812012,1
2020-07-06,6.271502494812012,6.369015966302616,6.215780359272905,6.238069107207414,58070900,0.02411291277691685,6.029947280883789,5.9077303568522135,60.594837583369575,5.993031430244446,0.1464013765476013,6.285834183339648,5.700228677149243,6.193490982055664,0
2020-07-07,6.193490982055664,6.260357219065323,6.168416076751341,6.224138206628863,46591300,-0.012439046754885497,6.0461067199707035,5.933269564310709,57.06620940019684,5.988852334022522,0.13886552996243764,6.266583393947397,5.711121274097647,6.310507297515869,1
2020-07-08,6.310507297515869,6.341154523389853,6.240854897915461,6.254785696678924,49136300,0.01889343438122948,6.092077255249023,5.9609448432922365,58.974402433086546,6.001807761192322,0.1560334093497959,6.313874579891913,5.6897409424927305,6.1684160232543945,0
2020-07-09,6.1684160232543945,6.355084465897873,6.146127277777812,6.34672651847266,57151500,-0.022516616741321105,6.110744190216065,5.9814691066741945,55.37725120214249,6.012116289138794,0.16004109579443027,6.332198480727654,5.692034097549933,6.271502494812012,1
2020-07-10,6.271502494812012,6.310507670845986,6.146127955551855,6.182347503073975,57428300,0.016711984271000846,6.157272100448608,6.006915505727132,62.82898361458475,6.038723516464233,0.15650375727754476,6.351731031019323,5.725716001909143,6.17398738861084,0
2020-07-13,6.17398738861084,6.310505999988856,6.173987388610841,6.299361894675104,55425500,-0.01554892249215234,6.17120246887207,6.023817793528239,54.45025954300955,6.05906195640564,0.14540025372969603,6.349862463865032,5.768261448946248,6.380159854888916,1
2020-07-14,6.380159854888916,6.39687628241281,6.090406141716935,6.165630331277283,89380500,0.033393729740751166,6.208814716339111,6.0476853529612224,66.32298731479483,6.080375552177429,0.15971032019887668,6.399796192575183,5.760954911779676,6.502747535705566,1
2020-07-15,6.502747535705566,6.527822440016958,6.366228907457758,6.463742365179219,58390600,0.01921388861796558,6.2542280673980715,6.06570208867391,66.14852132639372,6.106843447685241,0.18318547622607412,6.4732144001373895,5.740472495233093,6.3300089836120605,0
2020-07-16,6.3300089836120605,6.486030719126975,6.274287390704359,6.452597338257904,69698700,-0.026563933344332602,6.272616195678711,6.077310832341512,66.2629086107884,6.122445559501648,0.18843073919416764,6.499307037889983,5.7455840811133125,6.335580825805664,1
2020-07-17,6.335580825805664,6.4163778468423445,6.2910033422700895,6.360655726720116,49927600,0.0008802265854643831,6.2937903881073,6.089476760228475,60.84329372568339,6.140137267112732,0.19111683680161415,6.522370940715961,5.7579035935095035,6.335580825805664,0
2020-07-20,6.335580825805664,6.382944468487903,6.27428691879563,6.324436720624531,48679800,0.0,6.300198221206665,6.0954203605651855,62.21753949932947,6.165072751045227,0.18177191300810464,6.528616577061436,5.801528925029018,6.511106491088867,1
2020-07-21,6.511106491088867,6.575186570619217,6.447025880152886,6.449812039881027,101769600,0.027704747221953818,6.331959772109985,6.103221480051676,65.5430085595029,6.189033246040344,0.1944358766033237,6.577904999246991,5.800161492833697,6.421950817108154,0
2020-07-22,6.421950817108154,6.522250439248249,6.410806709873487,6.491603214393082,43085500,-0.013692860668571782,6.343104124069214,6.115573215484619,59.321970472252254,6.217590689659119,0.18379630059082924,6.585183290840777,5.84999808847746,6.288344860076904,0
2020-07-23,6.288344860076904,6.472230846086786,6.279986744341381,6.4527278674821495,64072100,-0.020804574939334963,6.355097007751465,6.126443195343017,55.17072993332731,6.232920598983765,0.1756977297312574,6.58431605844628,5.88152513952125,6.332923889160156,1
2020-07-24,6.332923889160156,6.42486689146316,6.246553318855242,6.279987379427409,43380300,0.007089151450053732,6.3612391471862795,6.146228726704916,52.06436598981819,6.2592556238174435,0.14520106454869888,6.549657752914841,5.968853494720046,6.463871479034424,1
2020-07-27,6.463871479034424,6.477802023507743,6.2549101234374005,6.371928503828382,56539600,0.020677272009917314,6.390227556228638,6.1694504896799724,58.77520493077391,6.280715012550354,0.14194302557610827,6.564601063702571,5.996828961398138,6.352426528930664,0
2020-07-28,6.352426528930664,6.497306564609995,6.352426528930664,6.419294646487537,48353000,-0.017241207605261266,6.387454223632813,6.182735109329224,51.36542743068968,6.298134469985962,0.12676789961560403,6.55167026921717,6.0445986707547545,6.455514430999756,1
