Date,Close,High,Low,Open,Volume,Retorno_Diario,SMA_10,SMA_30,RSI_14,Media_Bollinger_20,Desvio_Bollinger_20,Bollinger_Superior,Bollinger_Inferior,Preco_Amanha,Alvo_IA,Sinal_IA,Probabilidade_Alta
2025-03-25,32.26868438720703,32.686852674236825,31.91149876766245,32.10315715548478,28036100,0.0078910363079653,31.308640480041504,31.74684613545736,77.75239121543166,31.282940196990968,1.1542860943916058,33.59151238577418,28.974368008207755,32.57360076904297,1,0,0.43152930612513396
2025-03-26,32.57360076904297,32.782686593752615,32.36451826763977,32.36451826763977,26870300,0.009449296977128,31.595260620117188,31.76310818990072,85.97715493347182,31.251141834259037,1.1061749785119626,33.46349179128296,29.03879187723511,32.81753158569336,1,0,0.4705524763290439
2025-03-27,32.81753158569336,33.078889698393844,32.57360089203312,32.60844908350071,28444400,0.0074886046028481,31.876653099060057,31.787501271565755,85.68086490788397,31.23894510269165,1.086330517115638,33.41160613692293,29.066284068460376,32.60844802856445,0,0,0.4441050851237579
2025-03-28,32.60844802856445,33.0004818616258,32.31224505728547,32.80010975212919,22057700,-0.0063710933463397,32.04479160308838,31.820896657307944,81.2920018316402,31.21629419326782,1.0504600404155833,33.31721427409899,29.11537411243665,32.373226165771484,0,1,0.5148959242726275
2025-03-31,32.373226165771484,32.79139445974594,32.303533111762164,32.53875007693652,26049400,-0.0072135252369851,32.13190956115723,31.84528980255127,86.08515370211076,31.24025173187256,1.07197517140193,33.384202074676416,29.0963013890687,32.49519348144531,1,1,0.5237389143804482
2025-04-01,32.49519348144531,33.07888904543304,32.40807632780243,32.49519348144531,19075600,0.0037675366381242,32.228611373901366,31.84122435251872,86.52992832334868,31.29992790222168,1.1081840591423031,33.51629602050629,29.083559783937076,32.40807342529297,0,0,0.4836249244383759
2025-04-02,32.40807342529297,32.49519057113352,32.08573599771562,32.46905609204257,16959200,-0.0026810136152009,32.319214057922366,31.82757574717204,83.33351839421204,31.412310791015624,1.1004847334347445,33.61328025788512,29.211341324146137,31.362653732299805,0,0,0.4098000631191651
2025-04-03,31.362653732299805,31.62400851540769,31.02289218192891,31.493332785506936,65896000,-0.0322580018649693,32.29830532073974,31.75904248555501,55.84114239011359,31.48810405731201,1.037379781856257,33.562863621024526,29.413344493599496,30.09943389892578,0,0,0.3072925504648
2025-04-04,30.09943389892578,30.50017810565211,29.45475901389756,30.264961136321705,87263200,-0.0402778363131005,32.102289009094235,31.64607874552409,34.122131493163565,31.484619045257567,1.0421500973860978,33.568919240029764,29.40031885048537,28.905912399291992,0,0,0.49503753519497473
2025-04-07,28.905912399291992,30.09943466414885,28.844929728166147,29.550587300709896,85724900,-0.0396526228247895,31.79127578735352,31.491588656107584,26.520997053567967,31.421893882751466,1.1574241840876995,33.736742250926866,29.107045514576065,27.877914428710938,0,1,0.5425501779631613
2025-04-08,27.877914428710938,29.568011794561244,27.77337151847587,29.35892929739748,62128500,-0.0355635883891433,31.352198791503906,31.306026395161947,22.486682001049715,31.330419635772703,1.3554166628681803,34.041252961509066,28.619586310036347,29.010454177856445,1,0,0.4940719482953696
2025-04-09,29.010454177856445,29.254388190134367,27.04157792407252,27.276796565344608,106391600,0.0406249811850747,30.995884132385253,31.16605593363444,33.25734513159931,31.295572376251226,1.4073059476767893,34.1101842716048,28.480960480897643,27.20710182189941,0,0,0.4746453996552511
2025-04-10,27.20710182189941,28.766523464034933,27.180967340476865,28.749099368651105,71250600,-0.0621621552320791,30.43484115600586,30.970910453796385,22.934886190396867,31.15574712753296,1.6588690660445715,34.4734852596221,27.83800899544381,27.74723625183105,1,1,0.516796608956776
2025-04-11,27.74723625183105,28.13926841539726,26.81506878036854,27.44232123906636,65329400,0.0198526999850046,29.94871997833252,30.793769454956056,27.44012839080416,30.99675579071045,1.8259124616973663,34.64858071410518,27.34493086731572,27.64269256591797,0,0,0.4866284585140127
2025-04-14,27.64269256591797,28.6445563884463,27.39004984473436,28.400622391121885,56015200,-0.0037677152767309,29.47566661834717,30.65205669403076,25.163711385745643,30.8037880897522,1.9680990119324275,34.73998611361705,26.86759006588734,27.00672912597656,0,1,0.5455479339125354
2025-04-15,27.00672912597656,27.764660642252327,26.989305030969497,27.642693638856027,58276900,-0.023006566325797,28.92682018280029,30.508891995747884,21.138208967150803,30.57771577835083,2.1332654331940377,34.8442466447389,26.311184911962755,27.00672912597656,0,1,0.58612258272275
2025-04-16,27.00672912597656,27.41618538872365,26.876051736729888,27.259373518619537,73227700,0.0,28.38668575286865,30.403769111633306,19.09175724176897,30.35294990539551,2.2635878720925398,34.880125649580584,25.82577416121043,27.54069709777832,1,1,0.7032513287579164
2025-04-17,27.54069709777832,27.835297675693948,27.192531540062845,27.380005563870544,65752700,0.0197716639179439,28.004490089416503,30.326899401346843,23.9446445470596,30.151397705078125,2.327904175069302,34.80720605521673,25.49558935493952,27.60318946838379,1,1,0.5240200289654936
2025-04-22,27.60318946838379,27.89779006334285,27.0764790557682,27.496061205332325,41683900,0.0022690918237691,27.754865646362305,30.24136791229248,25.03184325104236,29.92857732772827,2.348827045639984,34.626231419008235,25.230923236448305,27.290733337402344,0,1,0.6020799295780469
2025-04-23,27.290733337402344,28.37093663264078,27.22824256134026,27.98706277654975,71566500,-0.0113195662167709,27.59334774017334,30.145711835225423,23.290542902325043,29.692311763763428,2.3653980884134462,34.42310794059032,24.96151558693653,27.165752410888672,0,1,0.6065838747993111
2025-04-24,27.165752410888672,27.531771281463744,26.835441826280302,27.504988789929232,61589200,-0.0045796104109222,27.522131538391115,30.06099026997884,23.200384719621223,29.43716516494751,2.3480211685111456,34.1332075019698,24.741122827925217,27.2460994720459,1,1,0.6248015092438659
2025-04-25,27.2460994720459,27.43357181342082,26.960426359810175,27.08540792072679,35581500,0.0029576600692651,27.34569606781006,29.97894694010417,26.651658307230107,29.17079010009765,2.274518940651316,33.719827981400286,24.621752218795024,27.13896751403809,0,1,0.6062709239421054
2025-04-28,27.13896751403809,27.47820556575809,27.005058473725803,27.2818040507373,27362000,-0.0039320108229703,27.338882637023925,29.88345896402995,30.67436767741717,28.88686189651489,2.1461417876213,33.179145471757494,24.59457832127229,27.28180503845215,1,1,0.5881999318588877
2025-04-29,27.28180503845215,27.504987347968022,26.91578618706578,27.049695232226128,33041100,0.0052631893361521,27.292339515686034,29.76195036570231,37.71243843875929,28.62052974700928,1.9844118150309973,32.58935337707128,24.651706116947285,26.772951126098636,0,1,0.5846149053398456
2025-04-30,26.772951126098636,27.29966154190993,26.74616863448677,27.147897494934707,52798300,-0.0186517685188467,27.2053653717041,29.604313850402832,40.92745805514731,28.340515995025637,1.8148883843324783,31.97029276369059,24.71073922636068,27.50498580932617,1,1,0.5764997915387396
2025-05-02,27.50498580932617,27.50498580932617,26.7550931550825,26.960422162437784,33146600,0.0273423232194205,27.255191040039065,29.470207532246903,36.768827154032486,28.09100561141968,1.5351021592718843,31.161209929963448,25.02080129287591,26.478349685668945,0,0,0.46468544896313624
2025-05-05,26.478349685668945,27.33537065973517,26.478349685668945,27.290733175137696,59011700,-0.0373254554928409,27.202353096008306,29.302750968933104,42.58249458503403,27.79451942443848,1.191631733833203,30.177782892104883,25.41125595677207,26.915786743164062,1,1,0.660160224256369
2025-05-06,26.915786743164062,27.13004156039645,26.746167707658703,26.88007845833163,52751300,0.0165205559518641,27.139862060546875,29.14755249023437,41.35650378169459,27.57217607498169,0.8593631356000209,29.29090234618173,25.85344980378165,27.04076766967773,1,1,0.5783126261882958
2025-05-07,27.04076766967773,27.0496934630582,26.692602131737303,27.0496934630582,35050400,0.0046434060317934,27.08361988067627,28.980258178710937,43.76904831903714,27.41924276351929,0.6265690119163049,28.67238078735189,26.16610473968668,27.415714263916016,1,1,0.6577919862764833
2025-05-08,27.415714263916016,27.701389052281677,27.183606158909395,27.30858770818156,44665000,0.0138659744730076,27.09611797332764,28.826913833618164,54.47555149057651,27.34473285675049,0.5200190850459622,28.38477102684241,26.304694686658564,27.594261169433597,1,1,0.615424400093493
2025-05-09,27.594261169433597,27.835298477236144,27.353223861631047,27.76388020485901,25075600,0.0065125753718764,27.138968849182127,28.67109972635905,56.18760885655028,27.33055019378662,0.5084515170700613,28.347453227926746,26.3136471596465,28.254880905151367,1,1,0.6502222338811673
2025-05-12,28.254880905151367,28.71909882900329,28.254880905151367,28.47806322146812,53493600,0.0239404755815513,27.23984699249268,28.527142397562663,57.3260111796117,27.292771530151366,0.3917371083267036,28.076245746804773,26.50929731349796,28.68339157104492,1,1,0.5895874732692313
2025-05-13,28.68339157104492,28.7905181268163,27.987062147547352,28.362008498238986,56165300,0.0151658988523795,27.39428939819336,28.389337730407718,60.306642138012535,27.366586017608643,0.4991157711295342,28.36481755986771,26.368354475349577,28.48699188232422,0,1,0.6240885702856692
2025-05-14,28.48699188232422,28.674464218371668,28.29951954627677,28.56733765570056,28060100,-0.0068471571164884,27.514808082580565,28.25195585886637,61.672491878080464,27.4035737991333,0.5532805174139686,28.51013483396124,26.297012764305364,28.45128059387207,0,1,0.6728309117314992
2025-05-15,28.45128059387207,28.64768040654488,28.20131580276917,28.29951656047849,32468300,-0.0012535998395221,27.68264102935791,28.12122433980306,62.76593526444732,27.444003200531007,0.5993017121359754,28.64260662480296,26.245399776259056,28.585189819335938,1,1,0.6866538406742518
2025-05-16,28.585189819335938,28.71017136432281,28.26380675766015,28.424498288498043,48111800,0.0047066150510184,27.790661430358888,27.990890884399413,63.15786118195531,27.522926235198973,0.6411588880937653,28.805244011386502,26.240608459011444,28.549480438232425,0,1,0.6846341881776258
2025-05-19,28.549480438232425,28.65660699256299,28.29951734296385,28.424498890598134,30200500,-0.001249226656503,27.997774505615237,27.862271118164063,64.05695964222559,27.600063800811768,0.6680277204882452,28.93611924178826,26.26400835983528,28.6655387878418,1,1,0.6822623933058309
2025-05-20,28.6655387878418,28.93335690066705,28.522702233968857,28.61197380307992,33485800,0.004065165033755,28.172749710083007,27.77236728668213,63.86408257243819,27.656305885314943,0.7088689572553701,29.074043799825684,26.2385679708042,28.34415435791016,0,1,0.6846341881776258
2025-05-21,28.34415435791016,28.915500546545232,28.29059107841211,28.754809005305127,28724100,-0.0112115258781723,28.30308837890625,27.713857968648277,66.3568689629636,27.69335412979126,0.725123274157552,29.143600678106363,26.24310758147616,27.96920585632324,0,1,0.680323031063038
2025-05-22,27.96920585632324,28.254878928787157,27.862077602776363,28.24595143242943,42207300,-0.0132284243464216,28.358437538146973,27.682634417215983,55.220884464387765,27.727277755737305,0.721155721427131,29.169589198591567,26.284966312883043,28.03169822692871,1,1,0.6577470711411116
2025-05-23,28.03169822692871,28.03169822692871,27.5585528122032,27.75495263503776,25732400,0.0022343276718863,28.40218124389649,27.68776054382324,72.30761642549044,27.770575046539307,0.7115998993724877,29.19377484528428,26.34737524779433,27.94242286682129,0,1,0.6827388137119741
2025-05-26,27.94242286682129,28.147751873880026,27.799586333147435,28.085259400495143,21277100,-0.0031848002709182,28.37093544006348,27.65215950012207,66.3816543240787,27.805391216278075,0.7015519506794855,29.20849511763705,26.402287314919104,28.147750854492188,1,1,0.6879995956395745
2025-05-27,28.147750854492188,28.27273239124408,27.99598683011672,28.138823358617664,34361500,0.0073482528215083,28.317371368408203,27.683514467875163,67.22212393910114,27.85583038330078,0.6872345432051544,29.23029946971109,26.481361296890476,28.058481216430664,0,1,0.6998971584267286
2025-05-28,28.058481216430664,28.317371819191045,28.058481216430664,28.272736036808688,30516200,-0.0031714661154632,28.274520301818846,27.693889300028484,60.97559860581365,27.894664192199706,0.6749244012043982,29.244512994608503,26.54481538979091,27.88886260986328,0,1,0.6753202924958427
2025-05-29,27.88886260986328,28.120972427883263,27.71924356924368,28.10311743355573,20778800,-0.0060451813217907,28.21827850341797,27.702094968159997,55.04586673783822,27.95045976638794,0.6213087432016301,29.1930772527912,26.70784227998468,27.5853328704834,0,1,0.6767603970214341
2025-05-30,27.5853328704834,27.91564343483987,27.5853328704834,27.808515178016023,45127700,-0.0108835467270915,28.118292808532715,27.72138175964356,36.9338391314019,27.9544771194458,0.6185302764311447,29.19153767230809,26.717416566583516,27.74602508544922,1,1,0.6645781415305814
2025-06-02,27.74602508544922,28.25488048667553,27.683534310245413,28.245952989825568,35111000,0.0058252773573657,28.0379472732544,27.746024958292644,29.5720798430893,28.01786088943481,0.5157092386701921,29.0492793667752,26.98644241209443,27.75445556640625,1,1,0.6895566631681425
2025-06-03,27.75445556640625,27.86481027115557,27.02794645157156,27.478565296420147,59828700,0.0003038446383245,27.94683895111084,27.75315024058024,32.61130195290137,28.05979433059692,0.4514777507319373,28.9627498320608,27.156838829133047,26.991161346435547,0,1,0.6776477918051698
2025-06-04,26.991161346435547,28.00275546539628,26.917590960732387,27.809632106640255,41952900,-0.0275016823206789,27.81153964996338,27.732749303181965,24.23871028637666,28.057314014434816,0.4574672325637783,28.97224847956237,27.142379549307257,27.0003604888916,1,1,0.6791955117541454
2025-06-05,27.0003604888916,27.257855986858303,26.862414467487696,27.12910823787496,23774000,0.0003408205500305,27.71465511322021,27.723070208231608,20.751300487651505,28.036546325683595,0.4959373732689274,29.02842107222145,27.04467157914574,27.285444259643555,1,1,0.6900941857350809
2025-06-06,27.285444259643555,27.43258503843993,27.00035921998262,27.08312612731264,28069300,0.0105585172045847,27.6400297164917,27.72705993652344,28.63796857900607,28.02110548019409,0.5148782914884231,29.05086206317094,26.991348897217243,26.82562828063965,0,1,0.677755816164662
2025-06-09,26.82562828063965,27.10151679612861,26.540543247426864,26.87160911520234,43834800,-0.0168520612905686,27.528350257873534,27.71304423014323,22.14251100344713,27.949642848968505,0.576252415361152,29.10214767969081,26.7971380182462,27.63490104675293,1,1,0.6616177278065648
2025-06-10,27.63490104675293,27.79123833146506,26.991160627510748,27.04633797680435,46241800,0.0301678960748643,27.47706527709961,27.72957534790039,40.64371523416182,27.897218322753908,0.5532192234129225,29.003656769579752,26.790779875928063,28.554533004760746,1,1,0.5858925324694593
2025-06-11,28.554533004760746,28.65569294472874,27.864809968374672,27.864809968374672,52432400,0.0332779175308777,27.526670455932617,27.77199961344401,56.75128058661183,27.90059537887573,0.5572007255903979,29.01499683005653,26.78619392769493,29.19827461242676,1,1,0.5902630463576458
2025-06-12,29.19827461242676,29.345415383534952,28.26025088106976,28.32462474917255,51729500,0.0225442877163737,27.65761165618897,27.852843729654943,61.86465467049848,27.937945079803463,0.6177973397634454,29.17353975933036,26.702350400276572,29.915584564208984,1,1,0.5946139982739391
2025-06-13,29.915584564208984,30.504147631547774,29.58451696180277,30.448972036555137,74902600,0.0245668609294105,27.89063682556152,27.93319702148437,67.79476991112065,28.00446481704712,0.7488739678914755,29.50221275283007,26.50671688126417,29.62130355834961,0,1,0.6017057681718173
2025-06-16,29.62130355834961,30.283438774960366,29.49255582358922,29.915585097262685,45972200,-0.0098370468151056,28.078164672851564,28.03796215057373,63.079246846587736,28.05805597305298,0.8244652947891875,29.706986562631357,26.409125383474606,30.292633056640625,1,1,0.6723651327585983
2025-06-17,30.292633056640625,30.430579060612267,29.76844385452856,29.777642125786723,57633400,0.0226637391892154,28.331982421875,28.150523694356284,67.97320050724917,28.13941068649292,0.9571626108390958,30.05373590817111,26.22508546481473,30.265047073364254,0,1,0.6024208167727344
2025-06-18,30.265047073364254,30.540935589733387,29.87880385207004,30.311027908073644,49342900,-0.000910649900416,28.659370994567876,28.25799967447917,69.56287558008943,28.235455322265626,1.0686677304788543,30.372790783223333,26.09811986130792,30.18227767944336,0,1,0.673381567043078
2025-06-20,30.18227767944336,30.494952241048527,30.00754911870703,30.099510780544566,85062700,-0.0027348179475902,28.977562713623048,28.350218454996742,72.18686314070878,28.34610891342163,1.151047756399809,30.64820442622125,26.044013400622013,29.42818260192871,0,1,0.6452329199078364
2025-06-23,29.42818260192871,30.660487888708985,29.253452276593976,30.61450705501602,54592400,-0.0249846974944587,29.19183654785156,28.41134916941325,63.048394752715375,28.41593313217163,1.1731161554604763,30.762165443092584,26.06970082125068,28.84881591796875,0,1,0.5533538122189849
2025-06-24,28.84881591796875,29.28104171681469,28.637299523246693,28.775245531908663,48728300,-0.0196874775380111,29.394155311584477,28.431147003173827,57.79816961496699,28.461252784729005,1.17136732713557,30.803987439000142,26.118518130457865,28.70167350769043,0,1,0.5114021621422818
2025-06-25,28.70167350769043,29.00515332472714,28.70167350769043,28.802833446702667,23127700,-0.0051004661923289,29.500832557678223,28.43175640106201,63.36207087834421,28.48894891738892,1.1701125459817645,30.82917400935245,26.14872382542539,28.93157958984375,1,1,0.5924559751966307
2025-06-26,28.93157958984375,29.060329074415453,28.793635342283466,28.83042141046289,17227000,0.0080101978057731,29.538537216186523,28.446575991312663,64.58331231521831,28.53260383605957,1.1694940081564127,30.8715918523724,26.193615819746743,28.70167350769043,0,1,0.5224376567502778
2025-06-27,28.70167350769043,28.922386420818288,28.63729963888496,28.867207315508136,16482100,-0.0079465444131514,29.48887710571289,28.45492242177328,60.78431257338563,28.57324438095093,1.1600307885419652,30.89330595803486,26.253182803867,28.85801124572754,1,1,0.562078932056577
2025-06-30,28.85801124572754,28.95917118630941,28.600515766510267,28.70167395303574,23091100,0.0054469903295089,29.383119773864745,28.464016469319663,66.22615384915414,28.636878299713132,1.1376775669240031,30.91223343356114,26.36152316586513,28.959171295166016,1,1,0.5166338107916983
2025-07-01,28.959171295166016,29.03274168294127,28.74765664956921,28.92238697830659,17014100,0.0035054407795842,29.316906547546388,28.477672831217447,61.92056082672809,28.697535610198976,1.119881615421125,30.937298841041223,26.45777237935673,29.47416114807129,1,0,0.49523214528270876
2025-07-02,29.47416114807129,29.64889321390108,28.949971966806853,29.041935381111685,28311600,0.0177833076663778,29.23505935668945,28.50462690989177,58.92856479889804,28.783520889282222,1.1096334082005626,31.00278770568335,26.564254072881106,29.5753231048584,1,0,0.4680097850621579
2025-07-03,29.5753231048584,29.786837744407016,29.373004982775768,29.42818233351533,14322300,0.0034322251370919,29.166086959838868,28.54566586812337,54.09182246550776,28.91272897720337,1.0380889103330824,30.98890679786953,26.836551156537205,29.53853416442871,0,1,0.5002161646057994
2025-07-04,29.53853416442871,29.713266225245565,29.400589923957103,29.428179473673897,9356900,-0.0012439066278077,29.1017126083374,28.597976811726888,45.199037280154926,29.039637660980222,0.942764851696292,30.92516736437281,27.15410795758764,29.483360290527344,0,0,0.4996109861169619
2025-07-07,29.483360290527344,29.667283616461532,29.33621777085617,29.53853588506257,17938800,-0.0018678609302085,29.107230377197265,28.64636554718017,48.12969114103924,29.149533462524413,0.8511743987611865,30.851882260046786,27.44718466500204,29.906391143798828,1,0,0.49412215791905445
2025-07-08,29.906391143798828,29.970765012922183,29.45577055182256,29.49255662221098,28778300,0.0143481220967678,29.212987899780277,28.71183115641276,44.38506378916066,29.30357160568237,0.6674067074322229,30.638385020546817,27.96875819081793,29.72246360778809,0,0,0.4541994161408919
2025-07-09,29.72246360778809,30.00755038449007,29.48336117205712,29.95237128019245,22338900,-0.006150108019599,29.31506690979004,28.764321581522623,42.45522517830235,29.40794973373413,0.5446541999172856,30.497258133568703,28.31864133389956,29.648895263671875,0,0,0.480528513326094
2025-07-10,29.648895263671875,29.82362383346902,29.170685125414536,29.43737711587439,23102800,-0.0024751765226128,29.386798477172853,28.81733538309733,42.564141001090086,29.46266784667969,0.5081529478457437,30.47897374237117,28.4463619509882,30.007549285888672,1,0,0.46614401878162004
2025-07-11,30.007549285888672,30.0719231511561,29.56612699200664,29.61210782318158,23946700,0.0120967077871616,29.51738605499268,28.887958272298174,59.07781115034921,29.503131580352782,0.5181147340575204,30.539361048467825,28.46690211223774,29.61210823059082,0,0,0.3725383162968704
2025-07-14,29.61210823059082,30.136297431044667,29.53853609320865,30.007549698738472,24106300,-0.0131780523471075,29.592795753479,28.955517450968426,62.69112720207208,29.48795776367188,0.5097764333227658,30.50751063031741,28.468404897026343,29.3822021484375,0,0,0.47787271650887303
2025-07-15,29.3822021484375,29.7776436379169,29.25345265512973,29.64889589866552,18688300,-0.007763921446019,29.63509883880615,29.010056686401366,61.01195966433667,29.47600269317627,0.5092880945852183,30.494578882346705,28.457426504005834,29.23505973815918,0,1,0.506306431186365
2025-07-16,29.23505973815918,29.382200504515836,28.94077645138958,29.3362179187442,27588900,-0.0050078755001059,29.611188697814946,29.05941015879313,55.04591110270819,29.4231240272522,0.4736953380925063,30.37051470343721,28.475733351067184,28.94077682495117,0,0,0.49927732885877213
2025-07-17,28.94077682495117,29.21666708097325,28.87640295809625,29.21666708097325,27497600,-0.0100660958398485,29.54773406982422,29.12439734141032,53.89220587650963,29.356910514831544,0.4412600389036867,30.23943059263892,28.47439043702417,28.49935531616211,0,0,0.48060932176389665
2025-07-18,28.49935531616211,29.06033060709086,28.140699902778216,28.876403764605783,57635000,-0.0152525798273837,29.44381618499756,29.17436383565267,44.65753064732255,29.27276439666748,0.4360140385859434,30.144792473839367,28.400736319495596,28.554533004760746,1,0,0.4737917833849841
2025-07-21,28.554533004760746,28.766049402335323,28.297037527106028,28.407392230656225,16412000,0.0019361030446658,29.350933456420897,29.216666793823244,43.88887062646107,29.229081916809083,0.4625782965247232,30.15423850985853,28.30392532375964,28.83042335510254,1,0,0.4273163928897252
2025-07-22,28.83042335510254,29.04193799923226,28.49935573538201,28.554533087316635,24557100,0.0096618757622755,29.24333667755127,29.283493296305338,39.52102165008355,29.22816228866577,0.4633916402335262,30.154945569132824,28.30137900819872,29.41898536682129,1,0,0.410467492769925
2025-07-23,29.41898536682129,29.45576968206718,28.7844397038086,28.830422290436378,27418600,0.0204146156464464,29.21298885345459,29.342962773640952,47.80360827392328,29.264027881622315,0.4480014466629233,30.16003077494816,28.36802498829647,29.37300682067871,0,0,0.39201652832847367
2025-07-24,29.37300682067871,29.446577210953627,29.10631305964684,29.363810302637287,17856300,-0.0015628868762561,29.185400009155277,29.37024523417155,47.68049253451431,29.286099243164063,0.4415887745566596,30.169276792277383,28.402921694050743,29.4097900390625,1,0,0.4199792117941002
2025-07-25,29.4097900390625,29.59371688490042,29.34541616923615,29.41898655676004,13341000,0.0012522796392058,29.12562408447265,29.37729574839274,48.96373110744209,29.321505069732662,0.4201307310375352,30.161766531807736,28.4812436076576,29.44657516479492,1,0,0.40509501759943467
2025-07-28,29.44657516479492,29.823623608010912,29.13390058933927,29.5753229003156,27972800,0.0012507782504929,29.109070777893063,29.361662101745605,42.73252797464493,29.350933265686034,0.4063432838018865,30.163619833289808,28.53824669808226,29.832820892333984,1,0,0.41309750369415915
